Date       Time,Pres,Depth M,Depth ft,temp-.01,temp0c,temp0f,temp3.8,Conduct,TDS,salinity,spec_grav
2017-08-07 11:47:15,8988.39,-81.293,-266.709,13.00,13.06,55.51,12.94,31510,17016,19.34,1.016
2017-08-07 11:47:19,8988.39,-81.293,-266.709,13.06,13.06,55.51,12.94,31510,17018,19.35,1.016
2017-08-07 11:47:23,8990.70,-81.316,-266.786,13.00,13.06,55.51,12.94,31510,17018,19.35,1.016
2017-08-07 11:47:28,8990.70,-81.316,-266.786,13.00,13.06,55.51,12.94,31520,17021,19.35,1.016
2017-08-07 11:47:32,8987.24,-81.281,-266.670,13.06,13.06,55.51,12.94,31510,17017,19.34,1.016
2017-08-07 11:47:36,8987.24,-81.281,-266.670,13.00,13.06,55.51,12.94,31510,17021,19.35,1.016
2017-08-07 11:47:40,8987.24,-81.281,-266.670,13.00,13.06,55.51,12.94,31510,17017,19.34,1.016
2017-08-07 11:47:44,8987.24,-81.281,-266.670,13.00,13.06,55.51,12.94,31510,17015,19.34,1.016
2017-08-07 11:47:48,8993.01,-81.340,-266.863,13.00,13.06,55.51,12.94,31510,17018,19.35,1.016
2017-08-07 11:47:53,8984.93,-81.257,-266.593,13.00,13.06,55.51,12.94,31520,17022,19.35,1.016
2017-08-07 11:47:58,8987.24,-81.281,-266.670,13.00,13.06,55.51,12.94,31510,17018,19.35,1.016
2017-08-07 11:48:02,8988.39,-81.293,-266.709,13.06,13.06,55.51,12.94,31520,17024,19.35,1.016
2017-08-07 11:48:06,8987.24,-81.281,-266.670,13.00,13.06,55.51,12.94,31520,17026,19.36,1.016
2017-08-07 11:48:10,8990.36,-81.313,-266.775,13.00,13.06,55.51,13.01,31520,17026,19.36,1.016
2017-08-07 11:48:14,8991.86,-81.328,-266.825,13.06,13.06,55.51,12.94,31520,17024,19.35,1.016
2017-08-07 11:48:19,8991.86,-81.328,-266.825,13.00,13.06,55.51,12.94,31530,17027,19.36,1.016
2017-08-07 11:48:23,8990.70,-81.316,-266.786,13.00,13.06,55.51,12.94,31530,17026,19.36,1.016
2017-08-07 11:48:27,8990.70,-81.316,-266.786,13.06,13.06,55.51,12.94,31520,17026,19.36,1.016
2017-08-07 11:48:31,8990.70,-81.316,-266.786,13.06,13.06,55.51,12.94,31530,17027,19.36,1.016
2017-08-07 11:48:35,8987.24,-81.281,-266.670,13.00,13.06,55.51,12.94,31520,17024,19.35,1.016
2017-08-07 11:48:39,8989.55,-81.305,-266.747,13.00,13.06,55.51,12.94,31490,17007,19.33,1.016
2017-08-07 11:48:44,8986.08,-81.269,-266.631,13.00,13.06,55.51,12.94,31520,17025,19.35,1.016
2017-08-07 11:48:49,8985.74,-81.266,-266.620,13.00,13.06,55.51,12.94,31520,17022,19.35,1.016
2017-08-07 11:48:53,8989.55,-81.305,-266.747,13.00,13.06,55.51,12.94,31520,17021,19.35,1.016
2017-08-07 11:48:57,8985.74,-81.266,-266.620,13.00,13.06,55.51,12.94,31510,17021,19.35,1.016
2017-08-07 11:49:01,8985.74,-81.266,-266.620,13.00,13.06,55.51,12.94,31530,17026,19.36,1.016
2017-08-07 11:49:05,8990.36,-81.313,-266.775,13.00,13.06,55.51,12.94,31520,17025,19.35,1.016
2017-08-07 11:49:09,8987.24,-81.281,-266.670,13.00,13.06,55.51,12.94,31460,16993,19.31,1.016
2017-08-07 11:49:14,8988.05,-81.289,-266.697,13.00,13.06,55.51,12.94,31520,17025,19.35,1.016
2017-08-07 11:49:18,8988.39,-81.293,-266.709,13.06,13.06,55.51,12.94,31530,17027,19.36,1.016
2017-08-07 11:49:22,8990.70,-81.316,-266.786,13.00,13.06,55.51,12.94,31520,17023,19.35,1.016
2017-08-07 11:49:26,8989.21,-81.301,-266.736,13.00,13.06,55.51,12.94,31530,17027,19.36,1.016
2017-08-07 11:49:30,8990.36,-81.313,-266.775,13.00,13.06,55.51,12.94,31510,17021,19.35,1.016
2017-08-07 11:49:34,8987.24,-81.281,-266.670,13.06,13.06,55.51,12.94,31520,17025,19.35,1.016
2017-08-07 11:49:39,8988.05,-81.289,-266.697,13.00,13.06,55.51,12.94,31510,17019,19.35,1.016
2017-08-07 11:49:43,8987.24,-81.281,-266.670,13.06,13.06,55.51,12.94,31510,17019,19.35,1.016
2017-08-07 11:49:47,8985.74,-81.266,-266.620,13.06,13.06,55.51,12.94,31520,17023,19.35,1.016
2017-08-07 11:49:51,8985.74,-81.266,-266.620,13.06,13.06,55.51,12.94,31530,17027,19.36,1.016
2017-08-07 11:49:56,8988.05,-81.289,-266.697,13.00,13.06,55.51,12.94,31530,17027,19.36,1.016
2017-08-07 11:50:00,8991.52,-81.325,-266.813,13.00,13.06,55.51,12.94,31520,17022,19.35,1.016
2017-08-07 11:50:05,8988.05,-81.289,-266.697,13.00,13.06,55.51,12.94,31530,17027,19.36,1.016
2017-08-07 11:50:10,8986.90,-81.278,-266.659,13.06,13.06,55.51,12.94,31440,16979,19.30,1.016
2017-08-07 11:50:14,8985.74,-81.266,-266.620,13.06,13.06,55.51,12.94,31520,17024,19.35,1.016
2017-08-07 11:50:18,8986.90,-81.278,-266.659,13.00,13.06,55.51,12.94,31520,17023,19.35,1.016
2017-08-07 11:50:22,8988.05,-81.289,-266.697,13.06,13.06,55.51,12.94,31520,17023,19.35,1.016
2017-08-07 11:50:26,8986.90,-81.278,-266.659,13.00,13.06,55.51,12.94,31510,17019,19.35,1.016
2017-08-07 11:50:30,8986.08,-81.269,-266.631,13.00,13.06,55.51,12.94,31510,17018,19.35,1.016
2017-08-07 11:50:35,8985.74,-81.266,-266.620,13.00,13.06,55.51,12.94,31510,17020,19.35,1.016
2017-08-07 11:50:39,8983.10,-81.239,-266.532,13.06,13.06,55.51,12.94,31500,17015,19.34,1.016
2017-08-07 11:50:43,8990.36,-81.313,-266.775,13.00,13.06,55.51,12.94,31520,17021,19.35,1.016
2017-08-07 11:50:47,8985.74,-81.266,-266.620,13.06,13.06,55.51,12.94,31510,17020,19.35,1.016
2017-08-07 11:50:51,8989.21,-81.301,-266.736,13.06,13.06,55.51,12.94,31510,17021,19.35,1.016
2017-08-07 11:50:55,8985.74,-81.266,-266.620,13.00,13.06,55.51,12.94,31510,17019,19.35,1.016
2017-08-07 11:50:59,8989.21,-81.301,-266.736,13.00,13.06,55.51,12.94,31510,17019,19.35,1.016
2017-08-07 11:51:04,8986.90,-81.278,-266.659,13.06,13.06,55.51,12.94,31520,17022,19.35,1.016
2017-08-07 11:51:08,8989.21,-81.301,-266.736,13.00,13.06,55.51,12.94,31510,17016,19.34,1.016
2017-08-07 11:51:12,8985.74,-81.266,-266.620,13.00,13.06,55.51,12.94,31520,17021,19.35,1.016
2017-08-07 11:51:16,8987.71,-81.286,-266.686,13.06,13.06,55.51,12.94,31450,16984,19.30,1.016
2017-08-07 11:51:20,8985.74,-81.266,-266.620,13.00,13.06,55.51,12.94,31510,17020,19.35,1.016
2017-08-07 11:51:24,8985.74,-81.266,-266.620,13.00,13.06,55.51,12.94,31510,17020,19.35,1.016
2017-08-07 11:51:29,8985.74,-81.266,-266.620,13.00,13.06,55.51,12.94,31510,17016,19.34,1.016
2017-08-07 11:51:33,8988.05,-81.289,-266.697,13.00,13.06,55.51,12.94,31510,17019,19.35,1.016
2017-08-07 11:51:37,8986.56,-81.274,-266.647,13.00,13.06,55.51,12.94,31510,17017,19.34,1.016
2017-08-07 11:51:41,8989.21,-81.301,-266.736,13.00,13.06,55.51,12.94,31510,17019,19.35,1.016
2017-08-07 11:51:46,8983.43,-81.242,-266.543,13.00,13.06,55.51,12.94,31510,17019,19.35,1.016
2017-08-07 11:51:50,8984.59,-81.254,-266.581,13.06,13.06,55.51,12.94,31500,17014,19.34,1.016
2017-08-07 11:51:54,8985.74,-81.266,-266.620,13.00,13.06,55.51,12.94,31510,17019,19.35,1.016
2017-08-07 11:51:59,8982.28,-81.230,-266.504,13.00,13.06,55.51,12.94,31520,17024,19.35,1.016
2017-08-07 11:52:03,8985.74,-81.266,-266.620,13.00,13.06,55.51,12.94,31520,17021,19.35,1.016
2017-08-07 11:52:07,8984.25,-81.251,-266.570,13.00,13.06,55.51,12.94,31520,17024,19.35,1.016
2017-08-07 11:52:11,8986.56,-81.274,-266.647,13.06,13.06,55.51,12.94,31520,17023,19.35,1.016
2017-08-07 11:52:15,8983.43,-81.242,-266.543,13.00,13.06,55.51,12.94,31520,17025,19.35,1.016
2017-08-07 11:52:19,8988.05,-81.289,-266.697,13.00,13.06,55.51,12.94,31520,17023,19.35,1.016
2017-08-07 11:52:24,8990.36,-81.313,-266.775,13.00,13.06,55.51,12.94,31530,17026,19.36,1.016
2017-08-07 11:52:28,8986.56,-81.274,-266.647,13.00,13.06,55.51,12.94,31510,17017,19.34,1.016
2017-08-07 11:52:32,8985.74,-81.266,-266.620,13.00,13.06,55.51,12.94,31520,17022,19.35,1.016
2017-08-07 11:52:36,8985.74,-81.266,-266.620,13.00,13.06,55.51,12.94,31510,17019,19.35,1.016
2017-08-07 11:52:40,8986.56,-81.274,-266.647,13.00,13.06,55.51,12.94,31510,17017,19.34,1.016
2017-08-07 11:52:44,8984.59,-81.254,-266.581,13.00,13.06,55.51,12.94,31510,17015,19.34,1.016
2017-08-07 11:52:49,8987.71,-81.286,-266.686,13.06,13.06,55.51,12.94,31510,17017,19.34,1.016
2017-08-07 11:52:53,8985.74,-81.266,-266.620,13.00,13.06,55.51,12.94,31510,17018,19.35,1.016
2017-08-07 11:52:57,8985.40,-81.262,-266.609,13.00,13.06,55.51,12.94,31510,17016,19.34,1.016
2017-08-07 11:53:01,8984.59,-81.254,-266.581,13.06,13.06,55.51,12.94,31500,17014,19.34,1.016
2017-08-07 11:53:06,8986.56,-81.274,-266.647,13.06,13.06,55.51,12.94,31510,17018,19.35,1.016
2017-08-07 11:53:10,8987.71,-81.286,-266.686,13.06,13.06,55.51,12.94,31510,17015,19.34,1.016
2017-08-07 11:53:14,8988.87,-81.298,-266.725,13.00,13.06,55.51,12.94,31500,17014,19.34,1.016
2017-08-07 11:53:19,8986.90,-81.278,-266.659,13.00,13.06,55.51,12.94,31510,17018,19.35,1.016
2017-08-07 11:53:23,8986.56,-81.274,-266.647,13.06,13.06,55.51,12.94,31510,17021,19.35,1.016
2017-08-07 11:53:27,8986.90,-81.278,-266.659,13.00,13.06,55.51,12.94,31510,17016,19.34,1.016
2017-08-07 11:53:31,8985.40,-81.262,-266.609,13.06,13.06,55.51,13.01,31510,17017,19.34,1.016
2017-08-07 11:53:35,8988.05,-81.289,-266.697,13.06,13.06,55.51,12.94,31520,17021,19.35,1.016
2017-08-07 11:53:39,8983.10,-81.239,-266.532,13.00,13.06,55.51,12.94,31470,16999,19.32,1.016
2017-08-07 11:53:44,8981.94,-81.227,-266.493,13.00,13.06,55.51,12.94,31510,17017,19.34,1.016
2017-08-07 11:53:48,8984.25,-81.251,-266.570,13.00,13.06,55.51,12.94,31510,17018,19.35,1.016
2017-08-07 11:53:52,8983.10,-81.239,-266.532,13.00,13.06,55.51,12.94,31510,17016,19.34,1.016
2017-08-07 11:53:56,8984.25,-81.251,-266.570,13.00,13.06,55.51,12.94,31510,17018,19.35,1.016
2017-08-07 11:54:00,8987.71,-81.286,-266.686,13.06,13.06,55.51,12.94,31510,17017,19.34,1.016
2017-08-07 11:54:04,8983.10,-81.239,-266.532,13.06,13.06,55.51,12.94,31510,17020,19.35,1.016
2017-08-07 11:54:09,8984.25,-81.251,-266.570,13.00,13.06,55.51,12.94,31510,17020,19.35,1.016
2017-08-07 11:54:13,8987.38,-81.283,-266.675,13.00,13.06,55.51,12.94,31510,17017,19.34,1.016
2017-08-07 11:54:17,8983.10,-81.239,-266.532,13.00,13.06,55.51,12.94,31520,17023,19.35,1.016
2017-08-07 11:54:21,8985.40,-81.262,-266.609,13.00,13.06,55.51,13.01,31510,17018,19.35,1.016
2017-08-07 11:54:26,8984.25,-81.251,-266.570,13.00,13.06,55.51,13.01,31510,17018,19.35,1.016
2017-08-07 11:54:30,8985.40,-81.262,-266.609,13.06,13.06,55.51,12.94,31500,17015,19.34,1.016
2017-08-07 11:54:35,8985.07,-81.259,-266.598,13.00,13.06,55.51,12.94,31510,17018,19.35,1.016
2017-08-07 11:54:39,8986.56,-81.274,-266.647,13.06,13.06,55.51,12.94,31510,17015,19.34,1.016
2017-08-07 11:54:43,8985.07,-81.259,-266.598,13.00,13.06,55.51,12.94,31510,17017,19.34,1.016
2017-08-07 11:54:47,8985.07,-81.259,-266.598,13.00,13.06,55.51,12.94,31510,17020,19.35,1.016
2017-08-07 11:54:52,8981.94,-81.227,-266.493,13.00,13.06,55.51,13.01,31510,17019,19.35,1.016
2017-08-07 11:54:56,8985.40,-81.262,-266.609,13.00,13.06,55.51,12.94,31500,17014,19.34,1.016
2017-08-07 11:55:00,8985.40,-81.262,-266.609,13.00,13.06,55.51,12.94,31510,17017,19.34,1.016
2017-08-07 11:55:05,8986.56,-81.274,-266.647,13.06,13.06,55.51,12.94,31510,17017,19.34,1.016
2017-08-07 11:55:09,8984.25,-81.251,-266.570,13.06,13.06,55.51,12.94,31510,17019,19.35,1.016
2017-08-07 11:55:13,8985.07,-81.259,-266.598,13.00,13.06,55.51,12.94,31520,17022,19.35,1.016
2017-08-07 11:55:17,8984.25,-81.251,-266.570,13.00,13.06,55.51,12.94,31510,17018,19.35,1.016
2017-08-07 11:55:22,8985.40,-81.262,-266.609,13.00,13.06,55.51,13.01,31510,17018,19.35,1.016
2017-08-07 11:55:26,8983.92,-81.247,-266.559,13.06,13.06,55.51,12.94,31500,17013,19.34,1.016
2017-08-07 11:55:30,8983.92,-81.247,-266.559,13.00,13.06,55.51,12.94,31510,17018,19.35,1.016
2017-08-07 11:55:35,8983.92,-81.247,-266.559,13.00,13.06,55.51,12.94,31510,17020,19.35,1.016
2017-08-07 11:55:39,8985.40,-81.262,-266.609,13.00,13.06,55.51,12.94,31490,17008,19.33,1.016
2017-08-07 11:55:43,8987.38,-81.283,-266.675,13.00,13.06,55.51,12.94,31510,17020,19.35,1.016
2017-08-07 11:55:47,8984.25,-81.251,-266.570,13.00,13.06,55.51,12.94,31520,17021,19.35,1.016
2017-08-07 11:55:51,8982.76,-81.235,-266.520,13.06,13.06,55.51,12.94,31510,17018,19.35,1.016
2017-08-07 11:55:55,8983.92,-81.247,-266.559,13.06,13.06,55.51,12.94,31520,17021,19.35,1.016
2017-08-07 11:56:00,8983.10,-81.239,-266.532,13.00,13.06,55.51,12.94,31520,17021,19.35,1.016
2017-08-07 11:56:05,8986.56,-81.274,-266.647,13.00,13.06,55.51,12.94,31500,17014,19.34,1.016
2017-08-07 11:56:09,8986.23,-81.271,-266.636,13.00,13.06,55.51,12.94,31510,17019,19.35,1.016
2017-08-07 11:56:13,8986.56,-81.274,-266.647,13.06,13.06,55.51,12.94,31510,17017,19.34,1.016
2017-08-07 11:56:17,8986.56,-81.274,-266.647,13.00,13.06,55.51,12.94,31510,17018,19.35,1.016
2017-08-07 11:56:21,8984.25,-81.251,-266.570,13.00,13.06,55.51,12.94,31510,17020,19.35,1.016
2017-08-07 11:56:25,8983.92,-81.247,-266.559,13.00,13.06,55.51,12.94,31520,17022,19.35,1.016
2017-08-07 11:56:30,8983.92,-81.247,-266.559,13.00,13.06,55.51,12.94,31510,17021,19.35,1.016
2017-08-07 11:56:34,8985.40,-81.262,-266.609,13.00,13.06,55.51,12.94,31510,17017,19.34,1.016
2017-08-07 11:56:38,8985.07,-81.259,-266.598,13.00,13.06,55.51,12.94,31510,17019,19.35,1.016
2017-08-07 11:56:42,8983.92,-81.247,-266.559,13.06,13.06,55.51,12.94,31510,17017,19.34,1.016
2017-08-07 11:56:46,8983.92,-81.247,-266.559,13.00,13.06,55.51,12.94,31510,17021,19.35,1.016
2017-08-07 11:56:50,8984.25,-81.251,-266.570,13.06,13.06,55.51,12.94,31510,17018,19.35,1.016
2017-08-07 11:56:56,8981.94,-81.227,-266.493,13.06,13.06,55.51,12.94,31500,17013,19.34,1.016
2017-08-07 11:57:00,8983.92,-81.247,-266.559,13.00,13.06,55.51,12.94,31510,17019,19.35,1.016
2017-08-07 11:57:04,8981.61,-81.224,-266.482,13.00,13.06,55.51,12.94,31510,17019,19.35,1.016
2017-08-07 11:57:08,8982.76,-81.235,-266.520,13.00,13.06,55.51,12.94,31520,17021,19.35,1.016
2017-08-07 11:57:12,8986.23,-81.271,-266.636,13.00,13.06,55.51,12.94,31510,17019,19.35,1.016
2017-08-07 11:57:16,8985.07,-81.259,-266.598,13.00,13.06,55.51,12.94,31440,16980,19.30,1.016
2017-08-07 11:57:21,8985.07,-81.259,-266.598,13.06,13.06,55.51,12.94,31520,17022,19.35,1.016
2017-08-07 11:57:25,8981.61,-81.224,-266.482,13.00,13.06,55.51,12.94,31520,17025,19.35,1.016
2017-08-07 11:57:29,8983.92,-81.247,-266.559,13.00,13.06,55.51,12.94,31510,17021,19.35,1.016
2017-08-07 11:57:33,8985.07,-81.259,-266.598,13.06,13.06,55.51,13.01,31510,17017,19.34,1.016
2017-08-07 11:57:37,8982.76,-81.235,-266.520,13.06,13.06,55.51,12.94,31520,17023,19.35,1.016
2017-08-07 11:57:41,8982.76,-81.235,-266.520,13.00,13.06,55.51,12.94,31510,17016,19.34,1.016
2017-08-07 11:57:45,8985.07,-81.259,-266.598,13.06,13.06,55.51,12.94,31510,17015,19.34,1.016
2017-08-07 11:57:50,8983.92,-81.247,-266.559,13.06,13.06,55.51,12.94,31510,17015,19.34,1.016
2017-08-07 11:57:54,8982.76,-81.235,-266.520,13.00,13.06,55.51,12.94,31500,17014,19.34,1.016
2017-08-07 11:57:58,8980.46,-81.212,-266.443,13.06,13.06,55.51,12.94,31510,17016,19.34,1.016
2017-08-07 11:58:02,8985.89,-81.267,-266.625,13.06,13.06,55.51,12.94,31500,17011,19.34,1.016
2017-08-07 11:58:06,8983.92,-81.247,-266.559,13.00,13.06,55.51,12.94,31500,17014,19.34,1.016
2017-08-07 11:58:11,8982.76,-81.235,-266.520,13.00,13.06,55.51,12.94,31500,17014,19.34,1.016
2017-08-07 11:58:15,8982.76,-81.235,-266.520,13.00,13.06,55.51,12.94,31510,17017,19.34,1.016
2017-08-07 11:58:19,8982.43,-81.232,-266.509,13.00,13.06,55.51,12.94,31500,17012,19.34,1.016
2017-08-07 11:58:23,8981.61,-81.224,-266.482,13.00,13.06,55.51,12.94,31500,17014,19.34,1.016
2017-08-07 11:58:27,8986.23,-81.271,-266.636,13.00,13.06,55.51,12.94,31490,17010,19.34,1.016
2017-08-07 11:58:31,8981.27,-81.220,-266.470,13.00,13.06,55.51,12.94,31510,17016,19.34,1.016
2017-08-07 11:58:36,8986.23,-81.271,-266.636,13.00,13.06,55.51,12.94,31510,17016,19.34,1.016
2017-08-07 11:58:40,8987.38,-81.283,-266.675,13.00,13.06,55.51,12.94,31500,17013,19.34,1.016
2017-08-07 11:58:44,8982.43,-81.232,-266.509,13.06,13.06,55.51,12.94,31510,17016,19.34,1.016
2017-08-07 11:58:48,8986.23,-81.271,-266.636,13.06,13.06,55.51,12.94,31510,17017,19.34,1.016
2017-08-07 11:58:52,8979.30,-81.200,-266.405,13.06,13.06,55.51,12.94,31500,17014,19.34,1.016
2017-08-07 11:58:56,8983.92,-81.247,-266.559,13.00,13.06,55.51,12.94,31510,17017,19.34,1.016
2017-08-07 11:59:01,8985.07,-81.259,-266.598,13.00,13.06,55.51,12.94,31500,17013,19.34,1.016
2017-08-07 11:59:06,8986.23,-81.271,-266.636,13.00,13.06,55.51,12.94,31500,17012,19.34,1.016
2017-08-07 11:59:10,8981.61,-81.224,-266.482,13.00,13.06,55.51,12.94,31430,16974,19.29,1.016
2017-08-07 11:59:14,8981.61,-81.224,-266.482,13.00,13.06,55.51,12.94,31500,17012,19.34,1.016
2017-08-07 11:59:18,8983.92,-81.247,-266.559,13.00,13.06,55.51,12.94,31500,17014,19.34,1.016
2017-08-07 11:59:22,8982.43,-81.232,-266.509,13.00,13.06,55.51,13.01,31500,17014,19.34,1.016
2017-08-07 11:59:26,8983.92,-81.247,-266.559,13.06,13.06,55.51,13.01,31510,17015,19.34,1.016
2017-08-07 11:59:31,8982.43,-81.232,-266.509,13.00,13.06,55.51,12.94,31510,17017,19.34,1.016
2017-08-07 11:59:35,8982.76,-81.235,-266.520,13.06,13.06,55.51,12.94,31510,17016,19.34,1.016
2017-08-07 11:59:39,8983.58,-81.244,-266.548,13.00,13.06,55.51,12.94,31470,16997,19.32,1.016
2017-08-07 11:59:43,8982.43,-81.232,-266.509,13.00,13.06,55.51,12.94,31510,17021,19.35,1.016
2017-08-07 11:59:47,8982.43,-81.232,-266.509,13.00,13.06,55.51,12.94,31520,17023,19.35,1.016
2017-08-07 11:59:51,8977.81,-81.185,-266.355,13.00,13.06,55.51,12.94,31510,17020,19.35,1.016
2017-08-07 11:59:55,8982.43,-81.232,-266.509,13.06,13.06,55.51,12.94,31520,17021,19.35,1.016
2017-08-07 12:00:01,8984.73,-81.256,-266.586,13.00,13.06,55.51,13.01,31520,17021,19.35,1.016
2017-08-07 12:00:06,8982.43,-81.232,-266.509,13.00,13.06,55.51,12.94,31500,17012,19.34,1.016
2017-08-07 12:00:10,8977.81,-81.185,-266.355,13.00,13.06,55.51,12.94,31440,16980,19.30,1.016
2017-08-07 12:00:14,8981.27,-81.220,-266.470,13.00,13.06,55.51,12.94,31520,17022,19.35,1.016
2017-08-07 12:00:18,8984.73,-81.256,-266.586,13.00,13.06,55.51,12.94,31520,17021,19.35,1.016
2017-08-07 12:00:22,8981.27,-81.220,-266.470,13.00,13.06,55.51,12.94,31520,17025,19.35,1.016
2017-08-07 12:00:26,8980.12,-81.208,-266.432,13.00,13.06,55.51,12.94,31530,17030,19.36,1.016
2017-08-07 12:00:31,8984.73,-81.256,-266.586,13.00,13.06,55.51,12.94,31530,17027,19.36,1.016
2017-08-07 12:00:36,8982.43,-81.232,-266.509,13.06,13.06,55.51,12.94,31520,17023,19.35,1.016
2017-08-07 12:00:40,8981.27,-81.220,-266.470,13.06,13.06,55.51,12.94,31530,17027,19.36,1.016
2017-08-07 12:00:44,8981.27,-81.220,-266.470,13.00,13.06,55.51,12.94,31520,17025,19.35,1.016
2017-08-07 12:00:48,8978.96,-81.197,-266.393,13.06,13.06,55.51,12.94,31520,17025,19.35,1.016
2017-08-07 12:00:52,8984.73,-81.256,-266.586,13.00,13.06,55.51,12.94,31520,17026,19.36,1.016
2017-08-07 12:00:56,8982.43,-81.232,-266.509,13.06,13.06,55.51,12.94,31520,17025,19.35,1.016
2017-08-07 12:01:01,8982.76,-81.235,-266.520,13.06,13.06,55.51,12.94,31520,17026,19.36,1.016
2017-08-07 12:01:05,8984.73,-81.256,-266.586,13.00,13.06,55.51,12.94,31520,17024,19.35,1.016
2017-08-07 12:01:09,8982.43,-81.232,-266.509,13.00,13.06,55.51,12.94,31520,17025,19.35,1.016
2017-08-07 12:01:13,8980.12,-81.208,-266.432,13.00,13.06,55.51,12.94,31520,17023,19.35,1.016
2017-08-07 12:01:17,8981.61,-81.224,-266.482,13.00,13.06,55.51,12.94,31530,17027,19.36,1.016
2017-08-07 12:01:21,8982.76,-81.235,-266.520,13.00,13.06,55.51,12.94,31520,17025,19.35,1.016
2017-08-07 12:01:26,8982.43,-81.232,-266.509,13.00,13.06,55.51,12.94,31520,17026,19.36,1.016
2017-08-07 12:01:30,8981.27,-81.220,-266.470,13.06,13.06,55.51,12.94,31520,17024,19.35,1.016
2017-08-07 12:01:34,8980.12,-81.208,-266.432,13.00,13.06,55.51,12.94,31520,17023,19.35,1.016
2017-08-07 12:01:38,8983.58,-81.244,-266.548,13.00,13.06,55.51,12.94,31510,17020,19.35,1.016
2017-08-07 12:01:42,8981.27,-81.220,-266.470,13.00,13.06,55.51,12.94,31520,17023,19.35,1.016
2017-08-07 12:01:47,8981.27,-81.220,-266.470,13.06,13.06,55.51,12.94,31520,17022,19.35,1.016
2017-08-07 12:01:51,8981.27,-81.220,-266.470,13.00,13.06,55.51,12.94,31520,17022,19.35,1.016
2017-08-07 12:01:55,8983.58,-81.244,-266.548,13.00,13.06,55.51,12.94,31520,17021,19.35,1.016
2017-08-07 12:01:59,8982.43,-81.232,-266.509,13.06,13.06,55.51,12.94,31510,17020,19.35,1.016
2017-08-07 12:02:03,8980.12,-81.208,-266.432,13.06,13.06,55.51,12.94,31510,17019,19.35,1.016
2017-08-07 12:02:07,8982.43,-81.232,-266.509,13.00,13.06,55.51,12.94,31510,17019,19.35,1.016
2017-08-07 12:02:11,8983.58,-81.244,-266.548,13.00,13.06,55.51,12.94,31520,17021,19.35,1.016
2017-08-07 12:02:16,8984.73,-81.256,-266.586,13.00,13.06,55.51,12.94,31520,17024,19.35,1.016
2017-08-07 12:02:20,8981.27,-81.220,-266.470,13.00,13.06,55.51,12.94,31510,17021,19.35,1.016
2017-08-07 12:02:24,8979.30,-81.200,-266.405,13.06,13.06,55.51,12.94,31520,17023,19.35,1.016
2017-08-07 12:02:28,8981.27,-81.220,-266.470,13.00,13.06,55.51,12.94,31510,17019,19.35,1.016
2017-08-07 12:02:32,8984.73,-81.256,-266.586,13.00,13.06,55.51,12.94,31520,17022,19.35,1.016
2017-08-07 12:02:36,8981.27,-81.220,-266.470,13.06,13.06,55.51,12.94,31510,17021,19.35,1.016
2017-08-07 12:02:41,8980.12,-81.208,-266.432,13.00,13.06,55.51,12.94,31520,17025,19.35,1.016
2017-08-07 12:02:45,8980.12,-81.208,-266.432,13.06,13.06,55.51,12.94,31530,17028,19.36,1.016
2017-08-07 12:02:49,8981.27,-81.220,-266.470,13.06,13.06,55.51,13.01,31530,17027,19.36,1.016
2017-08-07 12:02:53,8978.96,-81.197,-266.393,13.00,13.06,55.51,12.94,31520,17026,19.36,1.016
2017-08-07 12:02:57,8980.12,-81.208,-266.432,13.06,13.06,55.51,12.94,31520,17025,19.35,1.016
2017-08-07 12:03:01,8984.73,-81.256,-266.586,13.00,13.06,55.51,12.94,31520,17026,19.36,1.016
2017-08-07 12:03:06,8984.40,-81.252,-266.575,13.00,13.06,55.51,12.94,31530,17028,19.36,1.016
2017-08-07 12:03:10,8981.27,-81.220,-266.470,13.06,13.06,55.51,12.94,31460,16992,19.31,1.016
2017-08-07 12:03:14,8982.43,-81.232,-266.509,13.00,13.06,55.51,12.94,31520,17025,19.35,1.016
2017-08-07 12:03:18,8982.43,-81.232,-266.509,13.00,13.06,55.51,12.94,31530,17026,19.36,1.016
2017-08-07 12:03:22,8984.73,-81.256,-266.586,13.00,13.06,55.51,12.94,31520,17026,19.36,1.016
2017-08-07 12:03:26,8981.27,-81.220,-266.470,13.00,13.06,55.51,12.94,31520,17024,19.35,1.016
2017-08-07 12:03:31,8980.12,-81.208,-266.432,13.00,13.06,55.51,12.94,31520,17026,19.36,1.016
2017-08-07 12:03:35,8982.43,-81.232,-266.509,13.00,13.06,55.51,12.94,31520,17024,19.35,1.016
2017-08-07 12:03:39,8980.12,-81.208,-266.432,13.00,13.06,55.51,12.94,31480,17000,19.32,1.016
2017-08-07 12:03:43,8981.27,-81.220,-266.470,13.06,13.06,55.51,12.94,31530,17027,19.36,1.016
2017-08-07 12:03:48,8983.58,-81.244,-266.548,13.00,13.06,55.51,13.01,31520,17024,19.35,1.016
2017-08-07 12:03:52,8978.62,-81.193,-266.382,13.00,13.06,55.51,12.94,31520,17021,19.35,1.016
2017-08-07 12:03:56,8982.43,-81.232,-266.509,13.00,13.06,55.51,12.94,31530,17028,19.36,1.016
2017-08-07 12:04:01,8981.27,-81.220,-266.470,13.00,13.06,55.51,12.94,31520,17023,19.35,1.016
2017-08-07 12:04:05,8982.09,-81.229,-266.498,13.00,13.06,55.51,12.94,31520,17025,19.35,1.016
